Index,Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Personalized_Recommendation_Frequency ,Recommendation_Helpfulness,Rating_Accuracy ,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas
484,2023/06/04 1:28:19 PM GMT+5:513,45,Others,Few times a month,Beauty and Personal Care,No,Few times a month,Filter,First page,2,Yes,Often,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,Sometimes,3,2,Competitive prices,Product quality and accuracy
485,2023/06/04 1:28:19 PM GMT+5:514,33,Prefer not to say,Once a week,Beauty and Personal Care,No,Few times a month,categories,Multiple pages,1,No,Rarely,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,Yes,2,2,Competitive prices,Product quality and accuracy
486,2023/06/04 1:28:19 PM GMT+5:515,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,2,Yes,Often,Found a better price elsewhere,Often,Yes,Moderately,Sometimes,2,Sometimes,2,1,Competitive prices,Reducing packaging waste
487,2023/06/04 1:28:19 PM GMT+5:516,45,Prefer not to say,Once a week,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Found a better price elsewhere,Often,Yes,Heavily,Sometimes,4,Sometimes,3,3,Competitive prices,Customer service responsiveness
488,2023/06/04 1:28:19 PM GMT+5:517,45,Male,Few times a month,Beauty and Personal Care,No,Few times a week,others,First page,2,No,Sometimes,Changed my mind or no longer need the item,Often,Yes,Heavily,No,3,Sometimes,3,3,Product recommendations,Product quality and accuracy
489,2023/06/04 1:28:19 PM GMT+5:518,34,Female,Once a week,Clothing and Fashion,No,Few times a week,categories,First page,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,Yes,Heavily,Sometimes,2,Sometimes,2,3,Competitive prices,Customer service responsiveness
490,2023/06/04 1:28:19 PM GMT+5:519,67,Prefer not to say,Few times a month,Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,3,No,Sometimes,High shipping costs,Sometimes,Yes,Rarely,Sometimes,2,Sometimes,4,2,Product recommendations,Reducing packaging waste
491,2023/06/04 1:28:19 PM GMT+5:520,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Always,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,4,Product recommendations,Reducing packaging waste
492,2023/06/04 1:28:19 PM GMT+5:521,45,Others,Less than once a month,Beauty and Personal Care,No,Few times a week,Filter,First page,4,Maybe,Always,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,2,2,Product recommendations,Customer service responsiveness
493,2023/06/04 1:28:19 PM GMT+5:522,23,Female,Once a month,Clothing and Fashion,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Competitive prices,Reducing packaging waste
494,2023/06/04 1:28:19 PM GMT+5:523,21,Prefer not to say,Less than once a month,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness
495,2023/06/04 1:28:19 PM GMT+5:524,23,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,4,4,User-friendly website or app interface,Customer service responsiveness
496,2023/06/04 1:28:19 PM GMT+5:525,23,Prefer not to say,Multiple times a week,"Beauty and Personal Care,Clothing and Fashion",Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Yes,3,3,Competitive prices,Reducing packaging waste
497,2023/06/04 1:28:19 PM GMT+5:526,42,Female,Once a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Never,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness
498,2023/06/04 1:28:19 PM GMT+5:527,23,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,3,3,Product recommendations,Shipping speed and reliability
499,2023/06/04 1:28:19 PM GMT+5:528,23,Prefer not to say,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Always,Changed my mind or no longer need the item,Sometimes,Yes,Never,Sometimes,3,Sometimes,3,3,Wide product selection,Customer service responsiveness
500,2023/06/04 1:28:19 PM GMT+5:529,25,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Sometimes,others,Rarely,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste
501,2023/06/04 1:28:19 PM GMT+5:530,40,Male,Multiple times a week,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Few times a week,Keyword,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Often,Yes,Heavily,Yes,2,Yes,2,1,Wide product selection,Product quality and accuracy
502,2023/06/04 1:28:19 PM GMT+5:531,23,Female,Few times a month,Beauty and Personal Care,Yes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness
503,2023/06/04 1:28:19 PM GMT+5:532,23,Female,Multiple times a week,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste
504,2023/06/04 1:28:19 PM GMT+5:533,27,Male,Less than once a month,Clothing and Fashion,Sometimes,Rarely,categories,Multiple pages,1,Yes,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Heavily,Yes,3,Sometimes,2,2,Wide product selection,Product quality and accuracy
505,2023/06/04 1:28:19 PM GMT+5:534,39,Male,Once a month,Home and Kitchen,Sometimes,Few times a week,Keyword,Multiple pages,1,Yes,Often,Found a better price elsewhere,Often,Yes,Moderately,Yes,1,Yes,2,1,All the above,Reducing packaging waste
506,2023/06/04 1:28:19 PM GMT+5:535,32,Female,Once a month,"Clothing and Fashion,Home and Kitchen,others",No,Few times a week,others,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Rarely,Yes,Occasionally,Yes,5,Yes,1,2,Competitive prices,Shipping speed and reliability
507,2023/06/04 1:28:19 PM GMT+5:536,36,Female,Less than once a month,Home and Kitchen,No,Rarely,Keyword,Multiple pages,1,Maybe,Sometimes,others,Sometimes,No,Rarely,Yes,2,Yes,1,2,Wide product selection,Product quality and accuracy
508,2023/06/04 1:28:19 PM GMT+5:537,40,Female,Once a month,Clothing and Fashion,Yes,Rarely,categories,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Rarely,Sometimes,5,Yes,5,4,Product recommendations,Customer service responsiveness
509,2023/06/04 1:28:19 PM GMT+5:538,23,Male,Once a month,Clothing and Fashion,Sometimes,Rarely,Filter,First page,3,No,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Yes,3,Sometimes,3,1,Product recommendations,Customer service responsiveness
510,2023/06/04 1:28:19 PM GMT+5:539,45,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Rarely,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Sometimes,3,Sometimes,1,1,Competitive prices,Reducing packaging waste
511,2023/06/04 1:28:19 PM GMT+5:540,45,Prefer not to say,Few times a month,Clothing and Fashion,Yes,Multiple times a day,Keyword,Multiple pages,2,Yes,Often,High shipping costs,Always,Yes,Heavily,Yes,1,Yes,1,1,Wide product selection,Product quality and accuracy
512,2023/06/04 1:28:19 PM GMT+5:541,45,Prefer not to say,Few times a month,Beauty and Personal Care,Yes,Few times a month,Filter,Multiple pages,2,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,2,Sometimes,2,1,Wide product selection,Product quality and accuracy
513,2023/06/04 1:28:19 PM GMT+5:542,45,Prefer not to say,Few times a month,"Groceries and Gourmet Food,Clothing and Fashion",Yes,Multiple times a day,Keyword,Multiple pages,1,Maybe,Often,Found a better price elsewhere,Often,Yes,Heavily,No,1,Sometimes,3,1,Product recommendations,Reducing packaging waste
514,2023/06/04 1:28:19 PM GMT+5:543,45,Female,Few times a month,Clothing and Fashion,No,Multiple times a day,categories,First page,1,No,Sometimes,Found a better price elsewhere,Never,No,Moderately,Sometimes,4,No,4,4,User-friendly website or app interface,Shipping speed and reliability
515,2023/06/04 1:28:19 PM GMT+5:544,32,Male,Once a month,"Clothing and Fashion,Home and Kitchen",No,Rarely,others,First page,4,Maybe,Rarely,High shipping costs,Sometimes,Yes,Occasionally,No,2,No,3,5,Competitive prices,Customer service responsiveness
516,2023/06/04 1:28:19 PM GMT+5:545,34,Prefer not to say,Once a month,Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Rarely,No,3,No,3,2,Competitive prices,Reducing packaging waste
517,2023/06/04 1:28:19 PM GMT+5:546,54,Male,Few times a month,"Groceries and Gourmet Food,Clothing and Fashion,Home and Kitchen",Sometimes,Few times a month,categories,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,3,No,2,3,Competitive prices,Reducing packaging waste
518,2023/06/04 1:28:19 PM GMT+5:547,25,Male,Once a week,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen,others",No,Few times a month,Keyword,Multiple pages,3,Maybe,Often,Found a better price elsewhere,Sometimes,No,Heavily,Sometimes,3,No,2,2,Product recommendations,Customer service responsiveness
519,2023/06/04 1:28:19 PM GMT+5:548,26,Others,Once a month,"Clothing and Fashion,Home and Kitchen,others",No,Multiple times a day,Filter,First page,4,Maybe,Often,Found a better price elsewhere,Rarely,No,Occasionally,Sometimes,3,No,2,2,Product recommendations,Product quality and accuracy
520,2023/06/04 1:28:19 PM GMT+5:549,36,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Few times a week,categories,First page,3,No,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,Sometimes,3,No,2,2,Competitive prices,Reducing packaging waste
521,2023/06/04 1:28:19 PM GMT+5:550,22,Male,Once a month,"Clothing and Fashion,Home and Kitchen",Sometimes,Few times a month,Keyword,First page,2,No,Often,Found a better price elsewhere,Always,No,Occasionally,Sometimes,2,No,2,2,Competitive prices,Customer service responsiveness
522,2023/06/04 1:28:19 PM GMT+5:551,34,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Filter,First page,1,Yes,Often,Found a better price elsewhere,Always,Yes,Moderately,Sometimes,2,Sometimes,2,2,Competitive prices,Product quality and accuracy
523,2023/06/04 1:28:19 PM GMT+5:552,35,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Few times a month,categories,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Often,No,Rarely,Sometimes,2,Sometimes,2,3,Wide product selection,Customer service responsiveness
524,2023/06/04 1:28:19 PM GMT+5:553,34,Prefer not to say,Few times a month,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion,Home and Kitchen,others",Sometimes,Few times a week,categories,Multiple pages,4,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Heavily,Sometimes,2,Sometimes,5,4,Competitive prices,Reducing packaging waste
525,2023/06/04 1:28:19 PM GMT+5:554,21,Others,Multiple times a week,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Few times a month,categories,First page,4,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Never,No,5,No,5,4,Product recommendations,Product quality and accuracy
526,2023/06/04 1:28:19 PM GMT+5:555,24,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Rarely,others,First page,5,No,Never,others,Never,No,Never,No,5,No,5,5,User-friendly website or app interface,Reducing packaging waste
527,2023/06/04 1:28:19 PM GMT+5:556,26,Prefer not to say,Less than once a month,"Home and Kitchen,others",No,Rarely,others,First page,5,No,Never,others,Never,No,Never,No,5,No,5,5,User-friendly website or app interface,Product quality and accuracy
528,2023/06/04 1:28:19 PM GMT+5:557,36,Male,Once a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Rarely,others,First page,5,Maybe,Rarely,others,Never,No,Rarely,No,4,No,5,4,Wide product selection,Customer service responsiveness
529,2023/06/04 1:28:19 PM GMT+5:558,36,Female,Once a month,Groceries and Gourmet Food,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,No,3,Sometimes,3,3,Competitive prices,Reducing packaging waste
530,2023/06/04 1:28:19 PM GMT+5:559,28,Female,Once a week,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion,Home and Kitchen,others",Sometimes,Multiple times a day,others,Multiple pages,4,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,Sometimes,3,4,Product recommendations,Reducing packaging waste
531,2023/06/04 1:28:19 PM GMT+5:560,40,Female,Few times a month,"Groceries and Gourmet Food,Beauty and Personal Care",Yes,Few times a month,categories,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Sometimes,3,No,2,3,Wide product selection,Shipping speed and reliability
532,2023/06/04 1:28:19 PM GMT+5:561,50,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Rarely,Sometimes,3,Sometimes,4,3,Product recommendations,Reducing packaging waste
533,2023/06/04 1:28:19 PM GMT+5:562,27,Male,Once a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",Sometimes,Few times a month,Filter,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Yes,2,No,2,3,Wide product selection,Product quality and accuracy
534,2023/06/04 1:28:19 PM GMT+5:563,27,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion",No,Few times a month,Filter,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,Sometimes,3,Sometimes,3,4,Wide product selection,Shipping speed and reliability
535,2023/06/04 1:28:19 PM GMT+5:564,45,Male,Few times a month,"Clothing and Fashion,Home and Kitchen,others",Sometimes,Few times a month,Keyword,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,Yes,2,3,Product recommendations,Product quality and accuracy
536,2023/06/04 1:28:19 PM GMT+5:565,46,Female,Few times a month,"Clothing and Fashion,Home and Kitchen,others",Sometimes,Few times a month,categories,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,2,Yes,2,3,Competitive prices,Reducing packaging waste
537,2023/06/04 1:28:19 PM GMT+5:566,60,Prefer not to say,Less than once a month,"Home and Kitchen,others",Sometimes,Few times a month,categories,First page,4,Yes,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,4,No,3,4,Product recommendations,Customer service responsiveness
538,2023/06/04 1:28:19 PM GMT+5:567,32,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen,others",Yes,Few times a week,Filter,First page,1,Yes,Always,Found a better price elsewhere,Often,No,Occasionally,No,2,No,2,4,Wide product selection,Reducing packaging waste
539,2023/06/04 1:28:19 PM GMT+5:568,45,Female,Few times a month,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",Sometimes,Few times a week,Filter,Multiple pages,2,No,Sometimes,others,Sometimes,No,Rarely,No,3,No,2,2,Competitive prices,Customer service responsiveness
540,2023/06/04 1:28:19 PM GMT+5:569,25,Female,Multiple times a week,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",Yes,Few times a week,Keyword,Multiple pages,3,No,Often,Found a better price elsewhere,Often,No,Occasionally,Yes,2,No,2,2,Product recommendations,Customer service responsiveness
541,2023/06/04 1:28:19 PM GMT+5:570,37,Female,Few times a month,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion,Home and Kitchen,others",Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,3,No,2,3,Product recommendations,Shipping speed and reliability
542,2023/06/04 1:28:19 PM GMT+5:571,37,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion",No,Rarely,Keyword,First page,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Moderately,Sometimes,1,No,2,3,Product recommendations,Customer service responsiveness
543,2023/06/04 1:28:19 PM GMT+5:572,32,Male,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Yes,2,No,2,3,Product recommendations,Customer service responsiveness
544,2023/06/04 1:28:19 PM GMT+5:573,56,Male,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,No,2,No,2,2,Product recommendations,Reducing packaging waste
545,2023/06/04 1:28:19 PM GMT+5:574,34,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",Sometimes,Few times a week,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Never,Sometimes,3,No,3,2,Product recommendations,Customer service responsiveness
546,2023/06/04 1:28:19 PM GMT+5:575,21,Male,Once a month,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Few times a week,categories,First page,3,Maybe,Often,Changed my mind or no longer need the item,Rarely,No,Moderately,Sometimes,2,Yes,1,1,Wide product selection,Product quality and accuracy
547,2023/06/04 1:28:19 PM GMT+5:576,46,Male,Few times a month,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion",Yes,Few times a week,Keyword,First page,1,Maybe,Often,Changed my mind or no longer need the item,Often,No,Occasionally,Yes,2,Yes,2,2,Competitive prices,Product quality and accuracy
548,2023/06/04 1:28:19 PM GMT+5:577,21,Male,Multiple times a week,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",Sometimes,Rarely,Keyword,Multiple pages,5,Maybe,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,Yes,1,Yes,2,1,Competitive prices,Reducing packaging waste
549,2023/06/04 1:28:19 PM GMT+5:578,31,Female,Few times a month,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion",Sometimes,Few times a week,categories,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,No,5,Sometimes,3,2,Competitive prices,Customer service responsiveness
550,2023/06/04 1:28:19 PM GMT+5:579,36,Female,Multiple times a week,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion,Home and Kitchen,others",Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,Sometimes,2,No,2,2,User-friendly website or app interface,Customer service responsiveness
551,2023/06/04 1:28:19 PM GMT+5:580,35,Female,Few times a month,"Beauty and Personal Care,Home and Kitchen",Sometimes,Few times a month,categories,First page,2,No,Often,High shipping costs,Sometimes,Yes,Rarely,Sometimes,3,Yes,2,1,Product recommendations,Product quality and accuracy
552,2023/06/04 1:28:19 PM GMT+5:581,25,Male,Few times a month,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",Sometimes,Few times a month,categories,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Yes,2,Sometimes,4,3,Product recommendations,Customer service responsiveness
553,2023/06/04 1:28:19 PM GMT+5:582,45,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,categories,Multiple pages,3,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,No,2,1,User-friendly website or app interface,Customer service responsiveness
554,2023/06/04 1:28:19 PM GMT+5:583,36,Female,Few times a month,"Beauty and Personal Care,Clothing and Fashion",No,Few times a week,Filter,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,1,Yes,2,1,Competitive prices,Reducing packaging waste
555,2023/06/04 1:28:19 PM GMT+5:584,36,Female,Once a week,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion",No,Few times a month,categories,Multiple pages,1,No,Often,High shipping costs,Often,Yes,Moderately,Sometimes,1,Sometimes,1,2,Wide product selection,Product quality and accuracy
556,2023/06/04 1:28:19 PM GMT+5:585,43,Male,Once a month,Beauty and Personal Care,Sometimes,Multiple times a day,Filter,Multiple pages,2,No,Always,Found a better price elsewhere,Often,No,Rarely,Sometimes,1,Yes,2,1,Competitive prices,Product quality and accuracy
557,2023/06/04 1:28:19 PM GMT+5:586,34,Female,Multiple times a week,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion",No,Few times a week,categories,Multiple pages,4,Maybe,Always,High shipping costs,Often,Yes,Occasionally,Yes,1,Yes,1,1,Competitive prices,Customer service responsiveness
558,2023/06/04 1:28:19 PM GMT+5:587,43,Male,Few times a month,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",No,Few times a week,Filter,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,No,2,2,Competitive prices,Reducing packaging waste
559,2023/06/04 1:28:19 PM GMT+5:588,25,Female,Few times a month,"Clothing and Fashion,others",No,Few times a week,Keyword,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Often,No,Moderately,No,2,No,2,2,Product recommendations,Customer service responsiveness
560,2023/06/04 1:28:19 PM GMT+5:589,43,Female,Multiple times a week,"Beauty and Personal Care,Clothing and Fashion,Home and Kitchen",Sometimes,Few times a week,Filter,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Sometimes,3,Sometimes,2,2,Competitive prices,Customer service responsiveness
561,2023/06/04 1:28:19 PM GMT+5:590,56,Female,Multiple times a week,"Groceries and Gourmet Food,Beauty and Personal Care,Clothing and Fashion",Sometimes,Few times a week,Filter,First page,2,No,Rarely,Changed my mind or no longer need the item,Often,Yes,Occasionally,Sometimes,3,Sometimes,3,2,Product recommendations,Product quality and accuracy
562,2023/06/04 1:28:19 PM GMT+5:591,32,Female,Few times a month,"Groceries and Gourmet Food,Beauty and Personal Care",No,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,No,3,3,Product recommendations,Customer service responsiveness
563,2023/06/04 1:28:19 PM GMT+5:592,21,Male,Once a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,1,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Sometimes,4,Sometimes,3,2,Competitive prices,Customer service responsiveness
564,2023/06/04 1:28:19 PM GMT+5:593,34,Male,Less than once a month,Clothing and Fashion,No,Few times a week,categories,First page,2,No,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,2,No,3,3,User-friendly website or app interface,Customer service responsiveness
565,2023/06/04 1:28:19 PM GMT+5:594,34,Female,Once a week,"Groceries and Gourmet Food,Clothing and Fashion",No,Multiple times a day,Keyword,Multiple pages,5,No,Always,Changed my mind or no longer need the item,Sometimes,No,Never,Yes,2,No,3,2,User-friendly website or app interface,Product quality and accuracy
566,2023/06/04 1:28:19 PM GMT+5:595,34,Female,Once a week,Clothing and Fashion,No,Few times a week,Keyword,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,4,Sometimes,4,4,User-friendly website or app interface,Shipping speed and reliability
567,2023/06/04 1:28:19 PM GMT+5:596,45,Prefer not to say,Once a month,Clothing and Fashion,Sometimes,Few times a week,Keyword,First page,2,Maybe,Sometimes,others,Sometimes,Yes,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste
568,2023/06/04 1:28:19 PM GMT+5:597,45,Female,Once a week,Beauty and Personal Care,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,2,4,Product recommendations,Product quality and accuracy
569,2023/06/04 1:28:19 PM GMT+5:598,45,Prefer not to say,Less than once a month,Home and Kitchen,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Never,Found a better price elsewhere,Rarely,No,Moderately,Sometimes,4,Yes,4,4,Competitive prices,Shipping speed and reliability
570,2023/06/04 1:28:19 PM GMT+5:599,45,Female,Few times a month,Groceries and Gourmet Food,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Often,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Product quality and accuracy
571,2023/06/04 1:28:19 PM GMT+5:600,45,Female,Few times a month,Beauty and Personal Care,Yes,Few times a month,others,Multiple pages,3,Maybe,Rarely,Found a better price elsewhere,Often,Yes,Occasionally,Yes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste
572,2023/06/04 1:28:19 PM GMT+5:601,45,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,3,4,Product recommendations,Product quality and accuracy
573,2023/06/04 1:28:19 PM GMT+5:602,25,Female,Once a month,Beauty and Personal Care,Sometimes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Rarely,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness
574,2023/06/04 1:28:19 PM GMT+5:603,45,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Always,Yes,Occasionally,Sometimes,3,Sometimes,3,3,User-friendly website or app interface,Product quality and accuracy
575,2023/06/04 1:28:19 PM GMT+5:604,60,Male,Once a week,Beauty and Personal Care,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,Yes,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness
576,2023/06/04 1:28:19 PM GMT+5:605,26,Male,Few times a month,Groceries and Gourmet Food,Sometimes,Few times a week,categories,Multiple pages,4,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Wide product selection,Customer service responsiveness
577,2023/06/04 1:28:19 PM GMT+5:606,25,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness
